-7.000000,-2.870000
-5.100000,1.374000
-3.200000,-2.813000
-1.300000,1.363000
0.600000,-2.770000
2.500000,1.364000
4.400000,-2.738000
6.300000,1.364000
8.200000,-2.718000
10.100000,1.364000
12.000000,-2.710000
13.900000,1.364000
15.800000,-2.714000
17.700000,1.364000
19.600000,-2.723000
21.500000,1.369000
